round,p_aggressive,p_defensive,p_balanced,avg_reward,strategy_entropy,personality_norm,phase
1,0.25,0.25,0.5,0.0,1.0397207705399178,0.0,burn-in
2,0.5,0.25,0.25,0.018749999999999996,1.0397207705399178,0.0006187184335382525,burn-in
3,0.25,0.5,0.25,0.07499999999999997,1.0397207705399178,0.0031494357133461303,burn-in
4,0.5,0.0,0.5,0.09374999999999994,0.6931471803599453,0.0021072327084353986,burn-in
5,0.25,0.5,0.25,0.14999999999999997,1.0397207705399178,0.0015094105844666891,burn-in
6,0.0,0.25,0.75,0.09374999999999992,0.5623351444188083,0.0026960257208528404,burn-in
7,0.25,0.5,0.25,0.14999999999999986,1.0397207705399178,0.011413653419260655,burn-in
8,0.25,0.5,0.25,0.16874999999999987,1.0397207705399178,0.015905083454276523,burn-in
9,0.25,0.5,0.25,0.09374999999999989,1.0397207705399178,0.02117696548581741,burn-in
10,0.5,0.25,0.25,0.037499999999999825,1.0397207705399178,0.023714447073461414,burn-in
11,0.5,0.25,0.25,0.09374999999999983,1.0397207705399178,0.026235952342396566,burn-in
12,0.25,0.5,0.25,0.03749999999999981,1.0397207705399178,0.028965311284578056,burn-in
13,0.25,0.5,0.25,0.0562499999999998,1.0397207705399178,0.02851253836034252,burn-in
14,0.25,0.25,0.5,0.1312499999999998,1.0397207705399178,0.023514373928514524,burn-in
15,0.75,0.0,0.25,0.05624999999999984,0.5623351444188083,0.029179335046398944,burn-in
16,0.25,0.25,0.5,-0.01875000000000014,1.0397207705399178,0.03521635140456786,burn-in
17,0.0,0.25,0.75,0.0374999999999997,0.5623351444188083,0.03295470672472306,burn-in
18,0.75,0.25,0.0,0.11249999999999975,0.5623351444188083,0.027678345693204032,burn-in
19,0.5,0.5,0.0,0.05624999999999976,0.6931471803599453,0.03016937861889117,burn-in
20,0.5,0.5,0.0,0.1124999999999998,0.6931471803599453,0.02790527013957232,burn-in
21,0.5,0.25,0.25,0.18749999999999983,1.0397207705399178,0.033113338159456336,burn-in
22,0.5,0.0,0.5,0.24374999999999986,0.6931471803599453,0.03381140247756676,burn-in
23,0.5,0.25,0.25,0.2624999999999998,1.0397207705399178,0.033385663675633385,burn-in
24,0.0,0.75,0.25,0.3187499999999998,0.5623351444188083,0.031043127762034634,burn-in
25,0.5,0.5,0.0,0.3937499999999998,0.6931471803599453,0.03640875796082593,burn-in
26,0.25,0.25,0.5,0.33749999999999986,1.0397207705399178,0.03890991448606007,burn-in
27,0.5,0.0,0.5,0.26249999999999984,0.6931471803599453,0.04386303478229146,burn-in
28,0.25,0.25,0.5,0.18749999999999978,1.0397207705399178,0.05012949052516407,burn-in
29,0.5,0.25,0.25,0.2437499999999998,1.0397207705399178,0.05078912438947944,burn-in
30,0.5,0.0,0.5,0.2624999999999998,0.6931471803599453,0.052528535771640496,burn-in
31,0.5,0.25,0.25,0.33749999999999986,1.0397207705399178,0.04689254879842331,burn-in
32,0.25,0.25,0.5,0.3937499999999998,1.0397207705399178,0.0438567893119185,burn-in
