round,p_aggressive,p_defensive,p_balanced,avg_reward,strategy_entropy,personality_norm,phase
1,0.25,0.25,0.5,0.0,1.0397207705399178,0.0,burn-in
2,0.5,0.25,0.25,0.018749999999999996,1.0397207705399178,0.0004124789556921335,burn-in
3,0.25,0.5,0.25,0.07499999999999997,1.0397207705399178,0.0020996238088974288,burn-in
4,0.5,0.0,0.5,0.09374999999999994,0.6931471803599453,0.0014048218056235955,burn-in
5,0.25,0.5,0.25,0.14999999999999997,1.0397207705399178,0.0010062737229777558,burn-in
6,0.0,0.25,0.75,0.09374999999999992,0.5623351444188083,0.0017973504805685672,burn-in
7,0.25,0.5,0.25,0.14999999999999986,1.0397207705399178,0.007609102279507095,burn-in
8,0.25,0.5,0.25,0.16874999999999987,1.0397207705399178,0.010603388969517664,burn-in
9,0.25,0.5,0.25,0.09374999999999989,1.0397207705399178,0.014117976990544921,burn-in
10,0.5,0.25,0.25,0.037499999999999825,1.0397207705399178,0.015809631382307603,burn-in
11,0.5,0.25,0.25,0.09374999999999983,1.0397207705399178,0.01749063489493101,burn-in
12,0.25,0.5,0.25,0.03749999999999981,1.0397207705399178,0.019310207523052007,burn-in
13,0.25,0.5,0.25,0.0562499999999998,1.0397207705399178,0.01900835890689501,burn-in
14,0.25,0.25,0.5,0.1312499999999998,1.0397207705399178,0.015676249285676336,burn-in
15,0.75,0.0,0.25,0.05624999999999984,0.5623351444188083,0.01945289003093262,burn-in
16,0.25,0.25,0.5,-0.01875000000000014,1.0397207705399178,0.02347756760304523,burn-in
17,0.0,0.25,0.75,0.0374999999999997,0.5623351444188083,0.021969804483148694,burn-in
18,0.75,0.25,0.0,0.11249999999999975,0.5623351444188083,0.018452230462136003,burn-in
19,0.5,0.5,0.0,0.05624999999999976,0.6931471803599453,0.02011291907926078,burn-in
20,0.5,0.5,0.0,0.1124999999999998,0.6931471803599453,0.01860351342638154,burn-in
21,0.5,0.25,0.25,0.18749999999999983,1.0397207705399178,0.022075558772970863,burn-in
22,0.5,0.0,0.5,0.24374999999999986,0.6931471803599453,0.02254093498504446,burn-in
23,0.5,0.25,0.25,0.2624999999999998,1.0397207705399178,0.022257109117088898,burn-in
24,0.0,0.75,0.25,0.3187499999999998,0.5623351444188083,0.02069541850802306,burn-in
25,0.5,0.5,0.0,0.3937499999999998,0.6931471803599453,0.024272505307217238,burn-in
26,0.25,0.25,0.5,0.33749999999999986,1.0397207705399178,0.025939942990706677,burn-in
27,0.5,0.0,0.5,0.26249999999999984,0.6931471803599453,0.029242023188194282,burn-in
28,0.25,0.25,0.5,0.18749999999999978,1.0397207705399178,0.03341966035010936,burn-in
29,0.5,0.25,0.25,0.2437499999999998,1.0397207705399178,0.03385941625965292,burn-in
30,0.5,0.0,0.5,0.2624999999999998,0.6931471803599453,0.03501902384776032,burn-in
31,0.5,0.25,0.25,0.33749999999999986,1.0397207705399178,0.03126169919894888,burn-in
32,0.25,0.25,0.5,0.3937499999999998,1.0397207705399178,0.029237859541279016,burn-in
33,0.0,0.5,0.5,0.44999999999999984,0.6931471803599453,0.027576314565220705,burn-in
34,0.5,0.25,0.25,0.5062499999999999,1.0397207705399178,0.028039445491525414,burn-in
35,0.5,0.25,0.25,0.5249999999999998,1.0397207705399178,0.027737844559975033,burn-in
36,0.75,0.25,0.0,0.5437499999999997,0.5623351444188083,0.02743835420082633,burn-in
37,0.25,0.75,0.0,0.46874999999999967,0.5623351444188083,0.03150565563205377,burn-in
38,0.25,0.0,0.75,0.5437499999999997,0.5623351444188083,0.027905944769389675,burn-in
39,0.25,0.5,0.25,0.5624999999999997,1.0397207705399178,0.028946685307264183,burn-in
40,0.5,0.25,0.25,0.6374999999999996,1.0397207705399178,0.03252873996347101,burn-in
41,0.0,0.5,0.5,0.6937499999999995,0.6931471803599453,0.034216496945106006,burn-in
42,0.0,1.0,0.0,0.7687499999999995,-1.000000082690371e-10,0.03098568077668211,burn-in
43,0.25,0.75,0.0,0.8249999999999995,0.5623351444188083,0.02940914091646415,burn-in
44,0.5,0.5,0.0,0.8999999999999995,0.6931471803599453,0.026403420706416065,burn-in
45,0.5,0.5,0.0,0.9187499999999995,0.6931471803599453,0.026700694435413723,burn-in
46,0.75,0.25,0.0,0.9937499999999995,0.5623351444188083,0.023957789848908083,burn-in
47,0.25,0.5,0.25,0.9187499999999994,1.0397207705399178,0.027044138305123866,burn-in
48,0.25,0.25,0.5,0.9749999999999994,1.0397207705399178,0.025901154253559197,burn-in
