round,p_aggressive,p_defensive,p_balanced,avg_reward,strategy_entropy,personality_norm,phase
1,0.25,0.5,0.25,0.07500000000000001,1.0397207705399178,0.005543585194218218,burn-in
2,0.25,0.25,0.5,0.09375000000000003,1.0397207705399178,0.005117690417398581,burn-in
3,0.25,0.75,0.0,0.15000000000000002,0.5623351444188083,0.007362778244129178,burn-in
4,0.25,0.25,0.5,0.22500000000000003,1.0397207705399178,0.014245461021750824,burn-in
5,0.25,0.25,0.5,0.28125,1.0397207705399178,0.016917295246942462,burn-in
6,0.25,0.5,0.25,0.3375,1.0397207705399178,0.019620410379811683,burn-in
7,0.25,0.25,0.5,0.35625,1.0397207705399178,0.01737387820494345,burn-in
8,0.75,0.25,0.0,0.41250000000000003,0.5623351444188083,0.016685732909455766,burn-in
9,0.5,0.25,0.25,0.43124999999999997,1.0397207705399178,0.01731755482388104,burn-in
10,0.0,0.25,0.75,0.48749999999999993,0.5623351444188083,0.015085822193370839,burn-in
11,0.25,0.25,0.5,0.54375,1.0397207705399178,0.0264633258905131,burn-in
12,0.25,0.5,0.25,0.5999999999999999,1.0397207705399178,0.031019357632937377,burn-in
13,0.0,0.0,1.0,0.54375,-1.000000082690371e-10,0.02720319430474932,burn-in
14,0.25,0.5,0.25,0.5999999999999999,1.0397207705399178,0.021859712540083193,burn-in
15,0.0,0.25,0.75,0.5249999999999998,0.5623351444188083,0.015183878204696896,burn-in
16,0.75,0.0,0.25,0.5437499999999997,0.5623351444188083,0.010888597272570796,burn-in
17,0.75,0.25,0.0,0.4687499999999998,0.5623351444188083,0.0073697254119518725,burn-in
18,0.5,0.25,0.25,0.4874999999999998,1.0397207705399178,0.008948348662932273,burn-in
19,0.25,0.5,0.25,0.5437499999999997,1.0397207705399178,0.008028783938292114,burn-in
20,0.0,0.25,0.75,0.5624999999999998,0.5623351444188083,0.007295038282993928,burn-in
21,0.25,0.25,0.5,0.6187499999999998,1.0397207705399178,0.007781527145332185,burn-in
22,0.25,0.0,0.75,0.6374999999999997,0.5623351444188083,0.007702723535853489,burn-in
23,0.5,0.5,0.0,0.7124999999999997,0.6931471803599453,0.003326510758756851,burn-in
24,0.0,0.5,0.5,0.6374999999999996,0.6931471803599453,0.00754511352228946,burn-in
25,0.25,0.5,0.25,0.6937499999999996,1.0397207705399178,0.00833421870296718,burn-in
26,0.5,0.0,0.5,0.6187499999999997,0.6931471803599453,0.014570567329094076,burn-in
27,0.25,0.25,0.5,0.6749999999999996,1.0397207705399178,0.010387298444110064,burn-in
28,0.5,0.25,0.25,0.7499999999999996,1.0397207705399178,0.005732775851802835,burn-in
29,0.0,1.0,0.0,0.8249999999999996,-1.000000082690371e-10,0.01197505024381997,burn-in
30,0.25,0.25,0.5,0.8437499999999997,1.0397207705399178,0.01238752019037759,burn-in
31,0.25,0.5,0.25,0.8999999999999997,1.0397207705399178,0.011450354703233506,burn-in
32,0.5,0.25,0.25,0.9749999999999996,1.0397207705399178,0.014027222340145057,burn-in
33,0.25,0.25,0.5,0.8999999999999997,1.0397207705399178,0.0135956835310728,burn-in
34,0.25,0.0,0.75,0.9562499999999997,0.5623351444188083,0.02312869656547269,burn-in
35,0.25,0.25,0.5,0.8812499999999998,1.0397207705399178,0.027476500672260047,burn-in
