round,p_aggressive,p_defensive,p_balanced,avg_reward,strategy_entropy,personality_norm,phase
45,0.25,0.5,0.25,1.3874999999999997,1.0397207705399178,0.013275108874318266,burn-in
46,0.25,0.25,0.5,1.4062499999999996,1.0397207705399178,0.01363732240947629,burn-in
47,0.5,0.0,0.5,1.4624999999999995,0.6931471803599453,0.014403131441200725,burn-in
48,0.5,0.5,0.0,1.4812499999999997,0.6931471803599453,0.018933064662119723,burn-in
49,0.75,0.25,0.0,1.5374999999999996,0.5623351444188083,0.01635366573012012,burn-in
50,0.25,0.5,0.25,1.5374999999999996,1.0397207705399178,0.01635366573012012,burn-in
51,0.75,0.0,0.25,1.5562499999999997,0.5623351444188083,0.02088603750116347,tail
52,0.5,0.5,0.0,1.5749999999999995,0.6931471803599453,0.02060048258688389,tail
53,0.25,0.25,0.5,1.6312499999999996,1.0397207705399178,0.02136759740237557,tail
54,0.0,0.25,0.75,1.6874999999999998,0.5623351444188083,0.01878780043838303,tail
55,1.0,0.0,0.0,1.6124999999999998,-1.000000082690371e-10,0.023390974655035417,tail
56,0.25,0.5,0.25,1.6312499999999999,1.0397207705399178,0.026981999931667604,tail
57,0.0,0.25,0.75,1.6875,0.5623351444188083,0.019655951905529965,tail
58,0.5,0.5,0.0,1.6124999999999998,0.6931471803599453,0.024484948342042935,tail
59,0.75,0.25,0.0,1.55625,0.5623351444188083,0.026981999931667656,tail
60,0.0,0.5,0.5,1.6125,0.6931471803599453,0.024517213340834874,tail
61,0.25,0.25,0.5,1.66875,1.0397207705399178,0.022540415091564105,tail
62,0.25,0.25,0.5,1.6875000000000004,1.0397207705399178,0.02213384798363154,tail
63,0.25,0.25,0.5,1.7437500000000004,1.0397207705399178,0.022879610191172635,tail
64,0.0,0.5,0.5,1.6875,0.6931471803599453,0.02541472414025013,tail
65,0.5,0.0,0.5,1.74375,0.6931471803599453,0.028019855543658947,tail
66,0.5,0.0,0.5,1.7625000000000002,0.6931471803599453,0.02728269970375025,tail
67,0.0,0.5,0.5,1.8375,0.6931471803599453,0.03294837937023634,tail
68,0.5,0.0,0.5,1.89375,0.6931471803599453,0.030510068138444278,tail
69,0.0,0.5,0.5,1.89375,0.6931471803599453,0.030510068138444278,tail
70,0.25,0.25,0.5,1.89375,1.0397207705399178,0.030510068138444278,tail
71,0.0,0.5,0.5,1.96875,0.6931471803599453,0.02583082355079896,tail
72,0.25,0.25,0.5,1.9125,1.0397207705399178,0.028120312109310108,tail
73,0.5,0.0,0.5,1.96875,0.6931471803599453,0.025930345398779614,tail
74,0.25,0.25,0.5,2.025,1.0397207705399178,0.03520898822122719,tail
75,0.25,0.25,0.5,2.08125,1.0397207705399178,0.03265713216511843,tail
76,0.25,0.5,0.25,2.0999999999999996,1.0397207705399178,0.03229117103114274,tail
77,0.25,0.0,0.75,2.0437499999999997,0.5623351444188083,0.03451760194089407,tail
78,0.75,0.25,0.0,2.0625,0.5623351444188083,0.03596445999611998,tail
79,0.5,0.25,0.25,2.1187499999999995,1.0397207705399178,0.038598595343613436,tail
80,0.25,0.25,0.5,2.175,1.0397207705399178,0.03644602173077352,tail
81,0.5,0.5,0.0,2.25,0.6931471803599453,0.032040014044940925,tail
82,0.5,0.0,0.5,2.30625,0.6931471803599453,0.032804537724414176,tail
83,0.0,0.5,0.5,2.3625,0.6931471803599453,0.030982054407551987,tail
84,0.25,0.75,0.0,2.3812499999999996,0.5623351444188083,0.030673494767470017,tail
85,0.0,0.5,0.5,2.4,0.6931471803599453,0.03037282978358305,tail
86,0.0,0.75,0.25,2.4187499999999997,0.5623351444188083,0.029605742686175066,tail
87,0.25,0.25,0.5,2.4374999999999996,1.0397207705399178,0.02999160038660841,tail
88,0.25,0.5,0.25,2.4937499999999995,1.0397207705399178,0.03271212325442223,tail
89,0.25,0.5,0.25,2.5499999999999994,1.0397207705399178,0.03013109378200549,tail
90,0.75,0.0,0.25,2.568749999999999,0.5623351444188083,0.029831149172257997,tail
91,0.5,0.25,0.25,2.624999999999999,1.0397207705399178,0.030598553632075653,tail
92,0.25,0.25,0.5,2.5687499999999996,1.0397207705399178,0.03260278218572783,tail
93,0.0,0.5,0.5,2.5874999999999995,0.6931471803599453,0.033820484847389636,tail
94,0.5,0.0,0.5,2.662499999999999,0.6931471803599453,0.02986658158063137,tail
95,0.0,0.25,0.75,2.6812499999999986,0.5623351444188083,0.02958059699786345,tail
96,0.0,0.25,0.75,2.737499999999999,0.5623351444188083,0.027959181324075037,tail
97,0.75,0.0,0.25,2.756249999999999,0.5623351444188083,0.028811957695547282,tail
98,0.5,0.25,0.25,2.774999999999999,1.0397207705399178,0.031518068974399537,tail
99,0.5,0.25,0.25,2.7937499999999993,1.0397207705399178,0.03121042806999779,tail
100,0.25,0.25,0.5,2.812499999999999,1.0397207705399178,0.03160697670708964,tail
101,0.5,0.25,0.25,2.737499999999999,1.0397207705399178,0.036314395927269795,tail
102,0.5,0.0,0.5,2.7562499999999988,0.6931471803599453,0.03594668360920112,tail
103,1.0,0.0,0.0,2.7562499999999988,-1.000000082690371e-10,0.03594668360920112,tail
104,0.25,0.0,0.75,2.831249999999999,0.5623351444188083,0.031259123668138974,tail
105,0.5,0.25,0.25,2.8499999999999988,1.0397207705399178,0.03172904697394814,tail
106,0.25,0.25,0.5,2.774999999999999,1.0397207705399178,0.03616711969282335,tail
107,0.25,0.5,0.25,2.831249999999999,1.0397207705399178,0.034206062145473726,tail
108,0.0,0.75,0.25,2.8499999999999988,0.5623351444188083,0.037951217659977804,tail
109,0.5,0.5,0.0,2.906249999999999,0.6931471803599453,0.03517918696207331,tail
110,0.0,0.25,0.75,2.924999999999999,0.5623351444188083,0.038949699633790615,tail
111,0.5,0.25,0.25,2.981249999999999,1.0397207705399178,0.03693296556347065,tail
112,0.0,0.5,0.5,2.9062499999999996,0.6931471803599453,0.042707181132831895,tail
113,0.5,0.25,0.25,2.8499999999999988,1.0397207705399178,0.045426172074862464,tail
114,1.0,0.0,0.0,2.8687499999999986,-1.000000082690371e-10,0.04598212118584805,tail
115,0.25,0.0,0.75,2.924999999999999,0.5623351444188083,0.04299147126538604,tail
116,0.75,0.0,0.25,2.999999999999999,0.5623351444188083,0.03775766944029402,tail
117,0.75,0.25,0.0,3.0562499999999986,0.5623351444188083,0.035797567240142346,tail
118,0.75,0.0,0.25,2.981249999999999,0.5623351444188083,0.04039343861089962,tail
119,0.0,0.75,0.25,2.999999999999999,0.5623351444188083,0.04092906640228333,tail
120,0.5,0.5,0.0,3.0187499999999994,0.6931471803599453,0.04146700731078287,tail
121,0.0,0.5,0.5,3.0937499999999987,0.6931471803599453,0.03634563086276695,tail
122,0.5,0.25,0.25,3.112499999999999,1.0397207705399178,0.03560525768759463,tail
123,0.25,0.5,0.25,3.056249999999999,1.0397207705399178,0.04212095446078498,tail
124,0.75,0.25,0.0,3.112499999999999,0.5623351444188083,0.039225908211283245,tail
125,0.0,0.0,1.0,3.187499999999999,-1.000000082690371e-10,0.0348093019177348,tail
126,0.5,0.25,0.25,3.2437499999999995,1.0397207705399178,0.028941296322254013,tail
127,0.5,0.25,0.25,3.318749999999999,1.0397207705399178,0.023479982332031493,tail
128,0.25,0.5,0.25,3.374999999999999,1.0397207705399178,0.026052006280707307,tail
129,0.25,0.75,0.0,3.393749999999999,0.5623351444188083,0.02657418860473475,tail
130,0.5,0.0,0.5,3.4499999999999984,0.6931471803599453,0.02916455535513128,tail
131,0.75,0.25,0.0,3.5249999999999986,0.5623351444188083,0.03481380439656831,tail
132,0.5,0.0,0.5,3.543749999999999,0.6931471803599453,0.03442649551943994,tail
133,0.5,0.25,0.25,3.5624999999999987,1.0397207705399178,0.03404461973370412,tail
134,0.75,0.25,0.0,3.581249999999998,0.5623351444188083,0.03366836191070209,tail
135,0.0,0.75,0.25,3.5249999999999986,0.5623351444188083,0.03613902733714643,tail
136,0.0,0.25,0.75,3.5812499999999985,0.5623351444188083,0.033945556134051126,tail
137,0.25,0.25,0.5,3.599999999999998,1.0397207705399178,0.03357246418662942,tail
138,0.5,0.25,0.25,3.543749999999998,1.0397207705399178,0.04258755916124472,tail
139,0.0,0.5,0.5,3.6187499999999977,0.6931471803599453,0.03771486620435657,tail
140,0.5,0.25,0.25,3.6937499999999983,1.0397207705399178,0.0330410049455599,tail
141,0.25,0.0,0.75,3.712499999999998,0.5623351444188083,0.034275908312180636,tail
142,0.5,0.0,0.5,3.7312499999999975,0.6931471803599453,0.03558809766358008,tail
143,0.0,0.75,0.25,3.6749999999999976,0.5623351444188083,0.04177149053930225,tail
144,0.25,0.25,0.5,3.6937499999999974,1.0397207705399178,0.04133132371836784,tail
145,0.75,0.0,0.25,3.7124999999999972,0.5623351444188083,0.04187062710376474,tail
146,0.75,0.0,0.25,3.7687499999999976,0.5623351444188083,0.033642377596009986,tail
147,0.0,0.25,0.75,3.7874999999999974,0.5623351444188083,0.03507104953697586,tail
148,0.25,0.25,0.5,3.8437499999999973,1.0397207705399178,0.03581166829313479,tail
149,0.25,0.0,0.75,3.862499999999997,0.5623351444188083,0.03957100273953791,tail
150,0.25,0.0,0.75,3.787499999999998,0.5623351444188083,0.044437159369299484,tail
151,0.0,0.75,0.25,3.8624999999999976,0.5623351444188083,0.03918143144797695,tail
152,0.5,0.5,0.0,3.881249999999997,0.6931471803599453,0.03971257819869567,tail
153,0.5,0.5,0.0,3.8999999999999977,0.6931471803599453,0.0392679596649739,tail
154,0.75,0.25,0.0,3.8999999999999977,0.5623351444188083,0.0392679596649739,tail
155,0.75,0.0,0.25,3.9562499999999976,0.5623351444188083,0.03324208376158924,tail
156,0.0,0.5,0.5,4.0124999999999975,0.6931471803599453,0.030834440084303683,tail
157,0.25,0.25,0.5,3.9374999999999973,1.0397207705399178,0.03681983426514191,tail
158,0.5,0.5,0.0,3.9937499999999977,0.6931471803599453,0.03927288345665519,tail
159,0.25,0.25,0.5,3.9374999999999973,1.0397207705399178,0.04206969663546462,tail
160,0.25,0.25,0.5,3.9937499999999972,1.0397207705399178,0.03879064148976559,tail
161,0.5,0.0,0.5,4.049999999999997,0.6931471803599453,0.036438598825627486,tail
162,0.25,0.0,0.75,4.1062499999999975,0.5623351444188083,0.04514389969516951,tail
163,0.5,0.0,0.5,4.162499999999998,0.6931471803599453,0.042397486658999284,tail
164,0.75,0.0,0.25,4.181249999999997,0.5623351444188083,0.04291511425185798,tail
165,0.0,0.0,1.0,4.256249999999997,-1.000000082690371e-10,0.038196193773071443,tail
166,0.25,0.25,0.5,4.312499999999997,1.0397207705399178,0.03596641499805782,tail
167,0.5,0.0,0.5,4.331249999999997,0.6931471803599453,0.03641652215598738,tail
168,0.5,0.25,0.25,4.406249999999997,1.0397207705399178,0.03228121974829198,tail
169,0.0,0.5,0.5,4.481249999999997,0.6931471803599453,0.028813906554605046,tail
170,0.25,0.5,0.25,4.481249999999997,1.0397207705399178,0.028813906554605046,tail
171,0.25,0.25,0.5,4.537499999999997,1.0397207705399178,0.029567751911922773,tail
172,1.0,0.0,0.0,4.5937499999999964,-1.000000082690371e-10,0.03224610865573574,tail
173,0.75,0.0,0.25,4.668749999999997,0.5623351444188083,0.03047525571570339,tail
174,0.75,0.25,0.0,4.743749999999997,0.5623351444188083,0.028994594727940387,tail
175,0.5,0.0,0.5,4.799999999999996,0.6931471803599453,0.023782173930803827,tail
176,0.75,0.25,0.0,4.818749999999997,0.5623351444188083,0.02379567975494723,tail
177,0.25,0.25,0.5,4.743749999999997,1.0397207705399178,0.023617227557442236,tail
178,0.5,0.0,0.5,4.818749999999997,0.6931471803599453,0.02265571120048993,tail
179,0.0,0.25,0.75,4.8749999999999964,0.5623351444188083,0.024410671014435427,tail
180,1.0,0.0,0.0,4.818749999999997,-1.000000082690371e-10,0.023431916001471154,tail
181,0.25,0.25,0.5,4.893749999999996,1.0397207705399178,0.0210681557688374,tail
182,0.5,0.25,0.25,4.9687499999999964,1.0397207705399178,0.02409081126695404,tail
183,0.5,0.25,0.25,4.987499999999996,1.0397207705399178,0.024309868912902426,tail
184,0.0,0.75,0.25,5.043749999999997,0.5623351444188083,0.025983167628293485,tail
185,0.25,0.25,0.5,5.099999999999997,1.0397207705399178,0.02738685887542601,tail
186,0.25,0.25,0.5,5.1562499999999964,1.0397207705399178,0.026050056981703488,tail
187,0.0,0.5,0.5,5.231249999999997,0.6931471803599453,0.02932675559536038,tail
188,0.5,0.25,0.25,5.306249999999996,1.0397207705399178,0.03238664124681652,tail
189,0.25,0.25,0.5,5.362499999999996,1.0397207705399178,0.03350131177469019,tail
190,0.5,0.5,0.0,5.418749999999997,0.6931471803599453,0.03152502416236175,tail
191,0.25,0.5,0.25,5.493749999999996,1.0397207705399178,0.03545319041972795,tail
192,0.0,0.0,1.0,5.549999999999996,-1.000000082690371e-10,0.03878989881399519,tail
193,0.0,0.75,0.25,5.606249999999996,0.5623351444188083,0.04058632774716115,tail
194,0.25,0.0,0.75,5.5312499999999964,0.5623351444188083,0.03534108356431626,tail
195,0.25,0.5,0.25,5.474999999999995,1.0397207705399178,0.0326639643998166,tail
196,0.75,0.25,0.0,5.531249999999996,0.5623351444188083,0.03243473013222069,tail
197,0.25,0.25,0.5,5.606249999999997,1.0397207705399178,0.03704710894590806,tail
198,0.0,0.5,0.5,5.662499999999996,0.6931471803599453,0.04060697917615243,tail
199,0.25,0.25,0.5,5.7187499999999964,1.0397207705399178,0.043951278067309675,tail
200,0.5,0.0,0.5,5.774999999999996,0.6931471803599453,0.043850342519329046,tail
