round,p_aggressive,p_defensive,p_balanced,avg_reward,strategy_entropy,personality_norm,phase
1,0.25,0.25,0.5,0.0,1.0397207705399178,0.0,burn-in
2,0.5,0.25,0.25,0.018749999999999996,1.0397207705399178,0.0007218381724612598,burn-in
3,0.25,0.5,0.25,0.07499999999999997,1.0397207705399178,0.0036743416655704653,burn-in
4,0.5,0.0,0.5,0.09374999999999994,0.6931471803599453,0.0024584381598412976,burn-in
5,0.25,0.5,0.25,0.14999999999999997,1.0397207705399178,0.0017609790152111054,burn-in
6,0.0,0.25,0.75,0.09374999999999992,0.5623351444188083,0.003145363340994949,burn-in
7,0.25,0.5,0.25,0.14999999999999986,1.0397207705399178,0.0133159289891374,burn-in
8,0.25,0.5,0.25,0.16874999999999987,1.0397207705399178,0.018555930696655884,burn-in
9,0.25,0.5,0.25,0.09374999999999989,1.0397207705399178,0.02470645973345356,burn-in
10,0.5,0.25,0.25,0.037499999999999825,1.0397207705399178,0.027666854919038204,burn-in
11,0.5,0.25,0.25,0.09374999999999983,1.0397207705399178,0.03060861106612921,burn-in
12,0.25,0.5,0.25,0.03749999999999981,1.0397207705399178,0.03379286316534093,burn-in
13,0.25,0.5,0.25,0.0562499999999998,1.0397207705399178,0.03326462808706616,burn-in
14,0.25,0.25,0.5,0.1312499999999998,1.0397207705399178,0.02743343624993348,burn-in
15,0.75,0.0,0.25,0.05624999999999984,0.5623351444188083,0.03404255755413195,burn-in
16,0.25,0.25,0.5,-0.01875000000000014,1.0397207705399178,0.04108574330532895,burn-in
17,0.0,0.25,0.75,0.0374999999999997,0.5623351444188083,0.03844715784551003,burn-in
18,0.75,0.25,0.0,0.11249999999999975,0.5623351444188083,0.03229140330873783,burn-in
19,0.5,0.5,0.0,0.05624999999999976,0.6931471803599453,0.03519760838870613,burn-in
20,0.5,0.5,0.0,0.1124999999999998,0.6931471803599453,0.032556148496167475,burn-in
21,0.5,0.25,0.25,0.18749999999999983,1.0397207705399178,0.038632227852698854,burn-in
22,0.5,0.0,0.5,0.24374999999999986,0.6931471803599453,0.03944663622382767,burn-in
23,0.5,0.25,0.25,0.2624999999999998,1.0397207705399178,0.03894994095490543,burn-in
24,0.0,0.75,0.25,0.3187499999999998,0.5623351444188083,0.03621698238904022,burn-in
25,0.5,0.5,0.0,0.3937499999999998,0.6931471803599453,0.04247688428763009,burn-in
26,0.25,0.25,0.5,0.33749999999999986,1.0397207705399178,0.04539490023373655,burn-in
27,0.5,0.0,0.5,0.26249999999999984,0.6931471803599453,0.05117354057933978,burn-in
28,0.25,0.25,0.5,0.18749999999999978,1.0397207705399178,0.058484405612691095,burn-in
29,0.5,0.25,0.25,0.2437499999999998,1.0397207705399178,0.05925397845439235,burn-in
30,0.5,0.0,0.5,0.2624999999999998,0.6931471803599453,0.06128329173358023,burn-in
31,0.5,0.25,0.25,0.33749999999999986,1.0397207705399178,0.054707973598160216,burn-in
32,0.25,0.25,0.5,0.3937499999999998,1.0397207705399178,0.051166254197237984,burn-in
33,0.0,0.5,0.5,0.44999999999999984,0.6931471803599453,0.04825855048913599,burn-in
34,0.5,0.25,0.25,0.5062499999999999,1.0397207705399178,0.04906902961016927,burn-in
35,0.5,0.25,0.25,0.5249999999999998,1.0397207705399178,0.04854122797995609,burn-in
36,0.75,0.25,0.0,0.5437499999999997,0.5623351444188083,0.048017119851445834,burn-in
37,0.25,0.75,0.0,0.46874999999999967,0.5623351444188083,0.05513489735609378,burn-in
38,0.25,0.0,0.75,0.5437499999999997,0.5623351444188083,0.04883540334643163,burn-in
39,0.25,0.5,0.25,0.5624999999999997,1.0397207705399178,0.05065669928771195,burn-in
40,0.5,0.25,0.25,0.6374999999999996,1.0397207705399178,0.056925294936073983,burn-in
41,0.0,0.5,0.5,0.6937499999999995,0.6931471803599453,0.05987886965393526,burn-in
42,0.0,1.0,0.0,0.7687499999999995,-1.000000082690371e-10,0.054224941359193486,burn-in
43,0.25,0.75,0.0,0.8249999999999995,0.5623351444188083,0.051465996603812125,burn-in
44,0.5,0.5,0.0,0.8999999999999995,0.6931471803599453,0.046205986236228014,burn-in
45,0.5,0.5,0.0,0.9187499999999995,0.6931471803599453,0.04672621526197393,burn-in
46,0.75,0.25,0.0,0.9937499999999995,0.5623351444188083,0.04192613223558914,burn-in
47,0.25,0.5,0.25,0.9187499999999994,1.0397207705399178,0.04732724203396667,burn-in
48,0.25,0.25,0.5,0.9749999999999994,1.0397207705399178,0.045327019943728515,burn-in
49,0.5,0.25,0.25,0.8999999999999995,1.0397207705399178,0.04955592839471878,burn-in
50,0.5,0.25,0.25,0.9562499999999995,1.0397207705399178,0.05264347257807109,burn-in
51,1.0,0.0,0.0,0.9749999999999994,-1.000000082690371e-10,0.05222745009062521,tail
52,0.0,0.25,0.75,1.0312499999999996,0.5623351444188083,0.05310129653998505,tail
53,0.0,0.25,0.75,1.0874999999999995,0.5623351444188083,0.05035454161355367,tail
54,0.75,0.0,0.25,1.1437499999999994,0.5623351444188083,0.04838750219760892,tail
55,0.25,0.0,0.75,1.2187499999999996,0.5623351444188083,0.04294445019966361,tail
56,0.5,0.5,0.0,1.2749999999999995,0.6931471803599453,0.03999439284972834,tail
57,0.5,0.25,0.25,1.2937499999999995,1.0397207705399178,0.04129717026263889,tail
58,1.0,0.0,0.0,1.3499999999999996,-1.000000082690371e-10,0.036193577752544906,tail
59,0.25,0.25,0.5,1.4062499999999996,1.0397207705399178,0.035009948672861405,tail
60,0.5,0.25,0.25,1.4624999999999995,1.0397207705399178,0.032243536459981896,tail
61,0.25,0.25,0.5,1.5187499999999994,1.0397207705399178,0.025541241839860163,tail
62,0.25,0.0,0.75,1.5937499999999993,0.5623351444188083,0.021022268286007843,tail
63,0.0,0.25,0.75,1.5374999999999994,0.5623351444188083,0.02724767148085265,tail
64,0.5,0.25,0.25,1.6124999999999996,1.0397207705399178,0.022461943365158395,tail
65,0.0,0.25,0.75,1.6687499999999995,0.5623351444188083,0.02516869031167908,tail
66,0.25,0.25,0.5,1.7249999999999994,1.0397207705399178,0.02341502220741973,tail
67,0.5,0.5,0.0,1.7812499999999993,0.6931471803599453,0.02418932800657602,tail
68,0.25,0.0,0.75,1.8562499999999995,0.5623351444188083,0.019570893101001675,tail
69,0.5,0.25,0.25,1.9124999999999992,1.0397207705399178,0.018919767464518726,tail
70,0.5,0.25,0.25,1.8562499999999997,1.0397207705399178,0.026345756336706768,tail
71,0.25,0.5,0.25,1.7999999999999998,1.0397207705399178,0.029129934552322084,tail
72,0.25,0.0,0.75,1.8749999999999996,0.5623351444188083,0.025604991447422336,tail
73,0.5,0.25,0.25,1.8937499999999996,1.0397207705399178,0.026051692340961767,tail
74,0.0,1.0,0.0,1.9499999999999995,-1.000000082690371e-10,0.02490779328307994,tail
75,0.5,0.5,0.0,1.9687499999999996,0.6931471803599453,0.027811280794126036,tail
76,0.25,0.5,0.25,1.9874999999999994,1.0397207705399178,0.02760695200177171,tail
77,0.5,0.25,0.25,2.0062499999999996,1.0397207705399178,0.026947912640123424,tail
78,0.5,0.25,0.25,2.0624999999999996,1.0397207705399178,0.024840649374123187,tail
79,0.25,0.25,0.5,2.1187499999999995,1.0397207705399178,0.027066721668406794,tail
80,0.75,0.25,0.0,2.1749999999999994,0.5623351444188083,0.027728210386872836,tail
81,0.75,0.0,0.25,2.2312499999999993,0.5623351444188083,0.028402609472131097,tail
82,0.0,0.25,0.75,2.249999999999999,0.5623351444188083,0.02884598447466305,tail
83,0.5,0.5,0.0,2.306249999999999,0.6931471803599453,0.029535953200582776,tail
84,0.25,0.5,0.25,2.362499999999999,1.0397207705399178,0.030236775403563745,tail
85,0.5,0.25,0.25,2.381249999999999,1.0397207705399178,0.030697310465115153,tail
86,0.25,0.5,0.25,2.4374999999999996,1.0397207705399178,0.024901655525620608,tail
87,0.25,0.5,0.25,2.4937499999999995,1.0397207705399178,0.02532054216808499,tail
88,0.25,0.0,0.75,2.512499999999999,0.5623351444188083,0.028709033501681996,tail
89,0.5,0.25,0.25,2.5874999999999986,1.0397207705399178,0.03382284207850318,tail
90,0.25,0.5,0.25,2.5874999999999986,1.0397207705399178,0.03382284207850318,tail
91,0.5,0.5,0.0,2.606249999999999,0.6931471803599453,0.033798212172396806,tail
92,0.0,1.0,0.0,2.549999999999999,-1.000000082690371e-10,0.03413275041082453,tail
93,0.25,0.5,0.25,2.606249999999999,1.0397207705399178,0.036823476171491926,tail
94,0.5,0.0,0.5,2.549999999999999,0.6931471803599453,0.03771906643980308,tail
95,0.25,0.25,0.5,2.606249999999999,1.0397207705399178,0.04057858359279648,tail
96,0.0,0.25,0.75,2.624999999999999,0.5623351444188083,0.045439019967317494,tail
97,0.5,0.25,0.25,2.6812499999999986,1.0397207705399178,0.04370659305003844,tail
98,0.25,0.75,0.0,2.6812499999999986,0.5623351444188083,0.04370659305003844,tail
99,0.5,0.0,0.5,2.737499999999999,0.6931471803599453,0.04453031340389331,tail
100,0.5,0.5,0.0,2.7562499999999988,0.6931471803599453,0.04944965128444059,tail
101,0.5,0.0,0.5,2.7749999999999986,0.6931471803599453,0.049839861830235276,tail
102,0.25,0.25,0.5,2.7749999999999986,1.0397207705399178,0.049839861830235276,tail
103,0.5,0.0,0.5,2.793749999999999,0.6931471803599453,0.04963342483542816,tail
104,0.25,0.5,0.25,2.8499999999999988,1.0397207705399178,0.05047253006569651,tail
105,0.25,0.0,0.75,2.8687499999999986,0.5623351444188083,0.05546772079444228,tail
106,0.25,0.25,0.5,2.8687499999999986,1.0397207705399178,0.05546772079444228,tail
107,0.0,0.5,0.5,2.812499999999999,0.6931471803599453,0.05753038358821611,tail
108,0.5,0.25,0.25,2.831249999999999,1.0397207705399178,0.05796107948465104,tail
109,0.25,0.5,0.25,2.8499999999999988,1.0397207705399178,0.057707449602138264,tail
110,0.5,0.25,0.25,2.924999999999999,1.0397207705399178,0.06426535970749193,tail
111,0.75,0.0,0.25,2.9437499999999988,0.5623351444188083,0.06400720153133754,tail
112,0.5,0.0,0.5,2.8874999999999984,0.6931471803599453,0.0656037291916714,tail
113,0.25,0.25,0.5,2.962499999999999,1.0397207705399178,0.06139908072369874,tail
114,0.25,0.25,0.5,2.9812499999999984,1.0397207705399178,0.06053705072625918,tail
