round,p_aggressive,p_defensive,p_balanced,avg_reward,strategy_entropy,personality_norm,phase
29,0.5,0.25,0.25,0.8062499999999997,1.0397207705399178,0.005374838498865633,burn-in
30,0.0,0.75,0.25,0.8249999999999997,0.5623351444188083,0.005265354530640135,burn-in
31,0.5,0.0,0.5,0.8437499999999996,0.6931471803599453,0.004674844025918533,burn-in
32,0.75,0.0,0.25,0.8999999999999997,0.5623351444188083,0.0037567069651787393,burn-in
33,0.0,0.25,0.75,0.9562499999999997,0.5623351444188083,0.00297676184991532,burn-in
34,0.5,0.25,0.25,0.9749999999999995,1.0397207705399178,0.004187862753773567,burn-in
35,0.5,0.25,0.25,0.8999999999999995,1.0397207705399178,0.012545887993902757,burn-in
36,0.5,0.25,0.25,0.9562499999999996,1.0397207705399178,0.009691777729372127,burn-in
37,0.5,0.25,0.25,0.9749999999999995,1.0397207705399178,0.01041349951852016,burn-in
38,0.75,0.0,0.25,1.0499999999999998,0.5623351444188083,0.009562477305710053,burn-in
39,0.5,0.0,0.5,1.1062499999999995,0.6931471803599453,0.009558936336689684,burn-in
40,0.0,0.0,1.0,1.1249999999999996,-1.000000082690371e-10,0.01021887211106094,burn-in
41,0.25,0.0,0.75,1.1999999999999995,0.5623351444188083,0.003150451907619247,burn-in
42,0.5,0.25,0.25,1.2562499999999996,1.0397207705399178,0.002435273199366963,burn-in
43,0.5,0.0,0.5,1.3124999999999996,0.6931471803599453,0.014000310016408718,burn-in
44,0.5,0.0,0.5,1.3687499999999995,0.6931471803599453,0.011701065359853146,burn-in
45,0.25,0.5,0.25,1.3874999999999997,1.0397207705399178,0.017700145165757516,burn-in
46,0.25,0.25,0.5,1.4062499999999996,1.0397207705399178,0.018183096545968176,burn-in
47,0.5,0.0,0.5,1.4624999999999995,0.6931471803599453,0.019204175254934078,burn-in
48,0.5,0.5,0.0,1.4812499999999997,0.6931471803599453,0.02524408621615942,burn-in
49,0.75,0.25,0.0,1.5374999999999996,0.5623351444188083,0.02180488764015998,burn-in
50,0.25,0.5,0.25,1.5374999999999996,1.0397207705399178,0.02180488764015998,burn-in
51,0.75,0.0,0.25,1.5562499999999997,0.5623351444188083,0.027848050001551126,tail
52,0.5,0.5,0.0,1.5749999999999995,0.6931471803599453,0.027467310115845044,tail
53,0.25,0.25,0.5,1.6312499999999996,1.0397207705399178,0.028490129869833944,tail
54,0.0,0.25,0.75,1.6874999999999998,0.5623351444188083,0.02505040058451059,tail
55,1.0,0.0,0.0,1.6124999999999998,-1.000000082690371e-10,0.031187966206713665,tail
56,0.25,0.5,0.25,1.6312499999999999,1.0397207705399178,0.035975999908889916,tail
57,0.0,0.25,0.75,1.6875,0.5623351444188083,0.02620793587403979,tail
58,0.5,0.5,0.0,1.6124999999999998,0.6931471803599453,0.032646597789390316,tail
59,0.75,0.25,0.0,1.55625,0.5623351444188083,0.035975999908889916,tail
60,0.0,0.5,0.5,1.6125,0.6931471803599453,0.03268961778777956,tail
61,0.25,0.25,0.5,1.66875,1.0397207705399178,0.03005388678875186,tail
62,0.25,0.25,0.5,1.6875000000000004,1.0397207705399178,0.029511797311508475,tail
63,0.25,0.25,0.5,1.7437500000000004,1.0397207705399178,0.030506146921563265,tail
64,0.0,0.5,0.5,1.6875,0.6931471803599453,0.03388629885366658,tail
65,0.5,0.0,0.5,1.74375,0.6931471803599453,0.037359807391544965,tail
66,0.5,0.0,0.5,1.7625000000000002,0.6931471803599453,0.03637693293833338,tail
67,0.0,0.5,0.5,1.8375,0.6931471803599453,0.04393117249364818,tail
68,0.5,0.0,0.5,1.89375,0.6931471803599453,0.040680090851258816,tail
69,0.0,0.5,0.5,1.89375,0.6931471803599453,0.040680090851258816,tail
70,0.25,0.25,0.5,1.89375,1.0397207705399178,0.040680090851258816,tail
71,0.0,0.5,0.5,1.96875,0.6931471803599453,0.034441098067731754,tail
72,0.25,0.25,0.5,1.9125,1.0397207705399178,0.03749374947907992,tail
73,0.5,0.0,0.5,1.96875,0.6931471803599453,0.034573793865039296,tail
74,0.25,0.25,0.5,2.025,1.0397207705399178,0.04694531762830273,tail
75,0.25,0.25,0.5,2.08125,1.0397207705399178,0.04354284288682441,tail
76,0.25,0.5,0.25,2.0999999999999996,1.0397207705399178,0.04305489470819018,tail
77,0.25,0.0,0.75,2.0437499999999997,0.5623351444188083,0.04602346925452527,tail
78,0.75,0.25,0.0,2.0625,0.5623351444188083,0.047952613328159845,tail
79,0.5,0.25,0.25,2.1187499999999995,1.0397207705399178,0.051464793791484414,tail
80,0.25,0.25,0.5,2.175,1.0397207705399178,0.04859469564103121,tail
81,0.5,0.5,0.0,2.25,0.6931471803599453,0.04272001872658781,tail
82,0.5,0.0,0.5,2.30625,0.6931471803599453,0.043739383632552135,tail
83,0.0,0.5,0.5,2.3625,0.6931471803599453,0.0413094058767359,tail
84,0.25,0.75,0.0,2.3812499999999996,0.5623351444188083,0.040897993023293305,tail
85,0.0,0.5,0.5,2.4,0.6931471803599453,0.04049710637811071,tail
86,0.0,0.75,0.25,2.4187499999999997,0.5623351444188083,0.03947432358156674,tail
87,0.25,0.25,0.5,2.4374999999999996,1.0397207705399178,0.03998880051547783,tail
88,0.25,0.5,0.25,2.4937499999999995,1.0397207705399178,0.04361616433922956,tail
89,0.25,0.5,0.25,2.5499999999999994,1.0397207705399178,0.040174791709340595,tail
90,0.75,0.0,0.25,2.568749999999999,0.5623351444188083,0.03977486556301063,tail
91,0.5,0.25,0.25,2.624999999999999,1.0397207705399178,0.04079807150943417,tail
92,0.25,0.25,0.5,2.5687499999999996,1.0397207705399178,0.04347037624763707,tail
93,0.0,0.5,0.5,2.5874999999999995,0.6931471803599453,0.0450939797965195,tail
94,0.5,0.0,0.5,2.662499999999999,0.6931471803599453,0.03982210877417517,tail
95,0.0,0.25,0.75,2.6812499999999986,0.5623351444188083,0.0394407959971513,tail
96,0.0,0.25,0.75,2.737499999999999,0.5623351444188083,0.03727890843210009,tail
97,0.75,0.0,0.25,2.756249999999999,0.5623351444188083,0.03841594359406312,tail
98,0.5,0.25,0.25,2.774999999999999,1.0397207705399178,0.04202409196586617,tail
99,0.5,0.25,0.25,2.7937499999999993,1.0397207705399178,0.041613904093330524,tail
100,0.25,0.25,0.5,2.812499999999999,1.0397207705399178,0.04214263560945297,tail
101,0.5,0.25,0.25,2.737499999999999,1.0397207705399178,0.048419194569693166,tail
102,0.5,0.0,0.5,2.7562499999999988,0.6931471803599453,0.04792891147893496,tail
103,1.0,0.0,0.0,2.7562499999999988,-1.000000082690371e-10,0.04792891147893496,tail
104,0.25,0.0,0.75,2.831249999999999,0.5623351444188083,0.04167883155751881,tail
105,0.5,0.25,0.25,2.8499999999999988,1.0397207705399178,0.04230539596526433,tail
106,0.25,0.25,0.5,2.774999999999999,1.0397207705399178,0.048222826257097895,tail
107,0.25,0.5,0.25,2.831249999999999,1.0397207705399178,0.04560808286063171,tail
108,0.0,0.75,0.25,2.8499999999999988,0.5623351444188083,0.05060162354663718,tail
109,0.5,0.5,0.0,2.906249999999999,0.6931471803599453,0.04690558261609788,tail
110,0.0,0.25,0.75,2.924999999999999,0.5623351444188083,0.05193293284505433,tail
111,0.5,0.25,0.25,2.981249999999999,1.0397207705399178,0.04924395408462768,tail
112,0.0,0.5,0.5,2.9062499999999996,0.6931471803599453,0.056942908177109286,tail
113,0.5,0.25,0.25,2.8499999999999988,1.0397207705399178,0.06056822943315006,tail
114,1.0,0.0,0.0,2.8687499999999986,-1.000000082690371e-10,0.061309494914464135,tail
115,0.25,0.0,0.75,2.924999999999999,0.5623351444188083,0.057321961687181476,tail
116,0.75,0.0,0.25,2.999999999999999,0.5623351444188083,0.050343559253725446,tail
117,0.75,0.25,0.0,3.0562499999999986,0.5623351444188083,0.04773008965352319,tail
118,0.75,0.0,0.25,2.981249999999999,0.5623351444188083,0.053857918147866175,tail
119,0.0,0.75,0.25,2.999999999999999,0.5623351444188083,0.054572088536377746,tail
120,0.5,0.5,0.0,3.0187499999999994,0.6931471803599453,0.05528934308104375,tail
121,0.0,0.5,0.5,3.0937499999999987,0.6931471803599453,0.04846084115035588,tail
122,0.5,0.25,0.25,3.112499999999999,1.0397207705399178,0.04747367691679279,tail
123,0.25,0.5,0.25,3.056249999999999,1.0397207705399178,0.056161272614379906,tail
124,0.75,0.25,0.0,3.112499999999999,0.5623351444188083,0.052301210948377634,tail
125,0.0,0.0,1.0,3.187499999999999,-1.000000082690371e-10,0.04641240255697974,tail
126,0.5,0.25,0.25,3.2437499999999995,1.0397207705399178,0.038588395096338685,tail
127,0.5,0.25,0.25,3.318749999999999,1.0397207705399178,0.03130664310937533,tail
128,0.25,0.5,0.25,3.374999999999999,1.0397207705399178,0.034736008374276386,tail
129,0.25,0.75,0.0,3.393749999999999,0.5623351444188083,0.035432251472979605,tail
130,0.5,0.0,0.5,3.4499999999999984,0.6931471803599453,0.03888607380684161,tail
131,0.75,0.25,0.0,3.5249999999999986,0.5623351444188083,0.04641840586209098,tail
132,0.5,0.0,0.5,3.543749999999999,0.6931471803599453,0.04590199402591984,tail
133,0.5,0.25,0.25,3.5624999999999987,1.0397207705399178,0.04539282631160547,tail
134,0.75,0.25,0.0,3.581249999999998,0.5623351444188083,0.04489114921426945,tail
135,0.0,0.75,0.25,3.5249999999999986,0.5623351444188083,0.04818536978286191,tail
136,0.0,0.25,0.75,3.5812499999999985,0.5623351444188083,0.04526074151206818,tail
137,0.25,0.25,0.5,3.599999999999998,1.0397207705399178,0.044763285582172595,tail
138,0.5,0.25,0.25,3.543749999999998,1.0397207705399178,0.05678341221499305,tail
139,0.0,0.5,0.5,3.6187499999999977,0.6931471803599453,0.0502864882724755,tail
140,0.5,0.25,0.25,3.6937499999999983,1.0397207705399178,0.044054673260746614,tail
141,0.25,0.0,0.75,3.712499999999998,0.5623351444188083,0.045701211082907645,tail
142,0.5,0.0,0.5,3.7312499999999975,0.6931471803599453,0.047450796884773605,tail
143,0.0,0.75,0.25,3.6749999999999976,0.5623351444188083,0.055695320719069887,tail
144,0.25,0.25,0.5,3.6937499999999974,1.0397207705399178,0.05510843162449071,tail
145,0.75,0.0,0.25,3.7124999999999972,0.5623351444188083,0.05582750280501985,tail
146,0.75,0.0,0.25,3.7687499999999976,0.5623351444188083,0.044856503461346814,tail
147,0.0,0.25,0.75,3.7874999999999974,0.5623351444188083,0.04676139938263469,tail
148,0.25,0.25,0.5,3.8437499999999973,1.0397207705399178,0.04774889105751326,tail
149,0.25,0.0,0.75,3.862499999999997,0.5623351444188083,0.0527613369860508,tail
150,0.25,0.0,0.75,3.787499999999998,0.5623351444188083,0.05924954582573287,tail
151,0.0,0.75,0.25,3.8624999999999976,0.5623351444188083,0.05224190859730286,tail
152,0.5,0.5,0.0,3.881249999999997,0.6931471803599453,0.05295010426492778,tail
153,0.5,0.5,0.0,3.8999999999999977,0.6931471803599453,0.05235727955329879,tail
154,0.75,0.25,0.0,3.8999999999999977,0.5623351444188083,0.05235727955329879,tail
155,0.75,0.0,0.25,3.9562499999999976,0.5623351444188083,0.04432277834878592,tail
156,0.0,0.5,0.5,4.0124999999999975,0.6931471803599453,0.04111258677907185,tail
157,0.25,0.25,0.5,3.9374999999999973,1.0397207705399178,0.04909311235352278,tail
158,0.5,0.5,0.0,3.9937499999999977,0.6931471803599453,0.05236384460887378,tail
159,0.25,0.25,0.5,3.9374999999999973,1.0397207705399178,0.05609292884728636,tail
160,0.25,0.25,0.5,3.9937499999999972,1.0397207705399178,0.05172085531968757,tail
161,0.5,0.0,0.5,4.049999999999997,0.6931471803599453,0.048584798434170136,tail
162,0.25,0.0,0.75,4.1062499999999975,0.5623351444188083,0.06019186626022614,tail
163,0.5,0.0,0.5,4.162499999999998,0.6931471803599453,0.05652998221199919,tail
164,0.75,0.0,0.25,4.181249999999997,0.5623351444188083,0.05722015233581075,tail
165,0.0,0.0,1.0,4.256249999999997,-1.000000082690371e-10,0.05092825836409534,tail
166,0.25,0.25,0.5,4.312499999999997,1.0397207705399178,0.047955219997410516,tail
167,0.5,0.0,0.5,4.331249999999997,0.6931471803599453,0.048555362874649906,tail
168,0.5,0.25,0.25,4.406249999999997,1.0397207705399178,0.04304162633105603,tail
169,0.0,0.5,0.5,4.481249999999997,0.6931471803599453,0.038418542072806774,tail
170,0.25,0.5,0.25,4.481249999999997,1.0397207705399178,0.038418542072806774,tail
171,0.25,0.25,0.5,4.537499999999997,1.0397207705399178,0.03942366921589707,tail
172,1.0,0.0,0.0,4.5937499999999964,-1.000000082690371e-10,0.04299481154098099,tail
173,0.75,0.0,0.25,4.668749999999997,0.5623351444188083,0.04063367428760446,tail
174,0.75,0.25,0.0,4.743749999999997,0.5623351444188083,0.03865945963725373,tail
175,0.5,0.0,0.5,4.799999999999996,0.6931471803599453,0.0317095652410716,tail
176,0.75,0.25,0.0,4.818749999999997,0.5623351444188083,0.031727573006596156,tail
177,0.25,0.25,0.5,4.743749999999997,1.0397207705399178,0.031489636743256236,tail
178,0.5,0.0,0.5,4.818749999999997,0.6931471803599453,0.030207614933986434,tail
179,0.0,0.25,0.75,4.8749999999999964,0.5623351444188083,0.03254756135258035,tail
180,1.0,0.0,0.0,4.818749999999997,-1.000000082690371e-10,0.03124255466862801,tail
181,0.25,0.25,0.5,4.893749999999996,1.0397207705399178,0.028090874358449668,tail
182,0.5,0.25,0.25,4.9687499999999964,1.0397207705399178,0.03212108168927189,tail
183,0.5,0.25,0.25,4.987499999999996,1.0397207705399178,0.03241315855053638,tail
184,0.0,0.75,0.25,5.043749999999997,0.5623351444188083,0.034644223504391065,tail
185,0.25,0.25,0.5,5.099999999999997,1.0397207705399178,0.0365158118339011,tail
186,0.25,0.25,0.5,5.1562499999999964,1.0397207705399178,0.034733409308937736,tail
187,0.0,0.5,0.5,5.231249999999997,0.6931471803599453,0.03910234079381364,tail
188,0.5,0.25,0.25,5.306249999999996,1.0397207705399178,0.043182188329088426,tail
189,0.25,0.25,0.5,5.362499999999996,1.0397207705399178,0.04466841569958662,tail
190,0.5,0.5,0.0,5.418749999999997,0.6931471803599453,0.04203336554981533,tail
191,0.25,0.5,0.25,5.493749999999996,1.0397207705399178,0.047270920559636866,tail
192,0.0,0.0,1.0,5.549999999999996,-1.000000082690371e-10,0.05171986508532656,tail
193,0.0,0.75,0.25,5.606249999999996,0.5623351444188083,0.05411510366288119,tail
194,0.25,0.0,0.75,5.5312499999999964,0.5623351444188083,0.04712144475242142,tail
195,0.25,0.5,0.25,5.474999999999995,1.0397207705399178,0.043551952533088543,tail
196,0.75,0.25,0.0,5.531249999999996,0.5623351444188083,0.04324630684296065,tail
197,0.25,0.25,0.5,5.606249999999997,1.0397207705399178,0.04939614526121044,tail
198,0.0,0.5,0.5,5.662499999999996,0.6931471803599453,0.054142638901536304,tail
199,0.25,0.25,0.5,5.7187499999999964,1.0397207705399178,0.058601704089745923,tail
200,0.5,0.0,0.5,5.774999999999996,0.6931471803599453,0.05846712335910509,tail
