round,p_aggressive,p_defensive,p_balanced,avg_reward,strategy_entropy,personality_norm,phase
1,0.25,0.5,0.25,0.07500000000000001,1.0397207705399178,0.006335525936249385,burn-in
2,0.25,0.25,0.5,0.09375000000000003,1.0397207705399178,0.005848789048455515,burn-in
3,0.25,0.75,0.0,0.15000000000000002,0.5623351444188083,0.008414603707576209,burn-in
4,0.25,0.25,0.5,0.22500000000000003,1.0397207705399178,0.016280526882000913,burn-in
5,0.25,0.25,0.5,0.28125,1.0397207705399178,0.019334051710791368,burn-in
6,0.25,0.5,0.25,0.3375,1.0397207705399178,0.02242332614835621,burn-in
7,0.25,0.25,0.5,0.35625,1.0397207705399178,0.019855860805649606,burn-in
8,0.75,0.25,0.0,0.41250000000000003,0.5623351444188083,0.019069409039377958,burn-in
9,0.5,0.25,0.25,0.43124999999999997,1.0397207705399178,0.019791491227292544,burn-in
10,0.0,0.25,0.75,0.48749999999999993,0.5623351444188083,0.017240939649566616,burn-in
11,0.25,0.25,0.5,0.54375,1.0397207705399178,0.03024380101772918,burn-in
12,0.25,0.5,0.25,0.5999999999999999,1.0397207705399178,0.03545069443764266,burn-in
13,0.0,0.0,1.0,0.54375,-1.000000082690371e-10,0.031089364919713425,burn-in
14,0.25,0.5,0.25,0.5999999999999999,1.0397207705399178,0.02498252861723786,burn-in
15,0.0,0.25,0.75,0.5249999999999998,0.5623351444188083,0.017353003662510715,burn-in
16,0.75,0.0,0.25,0.5437499999999997,0.5623351444188083,0.012444111168652298,burn-in
17,0.75,0.25,0.0,0.4687499999999998,0.5623351444188083,0.008422543327945013,burn-in
18,0.5,0.25,0.25,0.4874999999999998,1.0397207705399178,0.010226684186208392,burn-in
19,0.25,0.5,0.25,0.5437499999999997,1.0397207705399178,0.009175753072333872,burn-in
20,0.0,0.25,0.75,0.5624999999999998,0.5623351444188083,0.008337186609135926,burn-in
21,0.25,0.25,0.5,0.6187499999999998,1.0397207705399178,0.008893173880379603,burn-in
22,0.25,0.0,0.75,0.6374999999999997,0.5623351444188083,0.00880311261240402,burn-in
23,0.5,0.5,0.0,0.7124999999999997,0.6931471803599453,0.0038017265814363527,burn-in
24,0.0,0.5,0.5,0.6374999999999996,0.6931471803599453,0.008622986882616639,burn-in
25,0.25,0.5,0.25,0.6937499999999996,1.0397207705399178,0.009524821374819756,burn-in
26,0.5,0.0,0.5,0.6187499999999997,0.6931471803599453,0.016652076947536242,burn-in
27,0.25,0.25,0.5,0.6749999999999996,1.0397207705399178,0.011871198221840228,burn-in
28,0.5,0.25,0.25,0.7499999999999996,1.0397207705399178,0.006551743830631853,burn-in
29,0.0,1.0,0.0,0.8249999999999996,-1.000000082690371e-10,0.013685771707222896,burn-in
30,0.25,0.25,0.5,0.8437499999999997,1.0397207705399178,0.014157165931860184,burn-in
31,0.25,0.5,0.25,0.8999999999999997,1.0397207705399178,0.013086119660838282,burn-in
32,0.5,0.25,0.25,0.9749999999999996,1.0397207705399178,0.01603111124587994,burn-in
33,0.25,0.25,0.5,0.8999999999999997,1.0397207705399178,0.01553792403551176,burn-in
34,0.25,0.0,0.75,0.9562499999999997,0.5623351444188083,0.02643279607482595,burn-in
35,0.25,0.25,0.5,0.8812499999999998,1.0397207705399178,0.031401715054011514,burn-in
36,0.25,0.75,0.0,0.9562499999999998,0.5623351444188083,0.02685865135813372,burn-in
37,0.5,0.25,0.25,1.0125,1.0397207705399178,0.02781742309736434,burn-in
38,0.25,0.5,0.25,0.9375,1.0397207705399178,0.030977198155345737,burn-in
39,1.0,0.0,0.0,0.9562499999999998,-1.000000082690371e-10,0.035327829760056814,burn-in
40,0.25,0.5,0.25,0.8812499999999999,1.0397207705399178,0.04256743016804174,burn-in
41,0.5,0.25,0.25,0.9374999999999999,1.0397207705399178,0.03936309343788925,burn-in
42,0.5,0.25,0.25,0.9562499999999999,1.0397207705399178,0.03882734217017694,burn-in
43,0.75,0.25,0.0,0.9,0.5623351444188083,0.04206973790294188,burn-in
44,0.75,0.25,0.0,0.91875,0.5623351444188083,0.047478266226652514,burn-in
45,0.25,0.25,0.5,0.9937499999999999,1.0397207705399178,0.04030480654407809,burn-in
46,0.25,0.5,0.25,0.9374999999999999,1.0397207705399178,0.04371149098857704,burn-in
47,0.0,0.5,0.5,0.8812499999999999,0.6931471803599453,0.04747257980490782,burn-in
48,0.5,0.5,0.0,0.9562499999999997,0.6931471803599453,0.05450286689707256,burn-in
49,0.5,0.5,0.0,1.0124999999999997,0.6931471803599453,0.05127296233558849,burn-in
50,0.5,0.0,0.5,1.0687499999999996,0.6931471803599453,0.054649975221098455,burn-in
51,0.5,0.5,0.0,1.0874999999999997,0.6931471803599453,0.05536446476155387,tail
52,0.25,0.5,0.25,1.1062499999999997,1.0397207705399178,0.05608198673470044,tail
53,0.0,0.5,0.5,1.1249999999999996,0.6931471803599453,0.05680242622459012,tail
54,0.25,0.0,0.75,1.1812499999999997,0.5623351444188083,0.06018305409332433,tail
55,0.25,0.75,0.0,1.2374999999999996,0.5623351444188083,0.052177731121619324,tail
56,0.75,0.0,0.25,1.1812499999999997,0.5623351444188083,0.05571330381715149,tail
57,0.5,0.0,0.5,1.1999999999999997,0.6931471803599453,0.05646578979051537,tail
58,0.25,0.25,0.5,1.2187499999999996,1.0397207705399178,0.05722027369929492,tail
59,0.0,0.75,0.25,1.2749999999999997,0.5623351444188083,0.06047579003663825,tail
60,0.0,0.25,0.75,1.2937499999999995,0.5623351444188083,0.05986715617839961,tail
61,0.5,0.5,0.0,1.3124999999999996,0.6931471803599453,0.059262319980274564,tail
62,0.5,0.0,0.5,1.3687499999999995,0.6931471803599453,0.05615393030669264,tail
63,0.25,0.25,0.5,1.3687499999999995,1.0397207705399178,0.05615393030669264,tail
64,0.25,0.25,0.5,1.3687499999999995,1.0397207705399178,0.05615393030669264,tail
65,1.0,0.0,0.0,1.3124999999999996,-1.000000082690371e-10,0.059930080788643536,tail
66,0.5,0.0,0.5,1.3874999999999995,0.6931471803599453,0.05273311341083522,tail
67,0.75,0.0,0.25,1.4437499999999994,0.5623351444188083,0.053671955614123606,tail
68,0.25,0.25,0.5,1.4624999999999992,1.0397207705399178,0.05902543295996332,tail
69,0.5,0.25,0.25,1.5374999999999994,1.0397207705399178,0.05191942542161965,tail
70,0.5,0.25,0.25,1.6124999999999996,1.0397207705399178,0.04511868992508058,tail
71,0.5,0.0,0.5,1.6687499999999997,0.6931471803599453,0.04194854652494609,tail
72,0.5,0.0,0.5,1.7249999999999996,0.6931471803599453,0.039152058445956144,tail
73,0.5,0.5,0.0,1.7437499999999997,0.6931471803599453,0.038756003119230296,tail
74,0.0,0.75,0.25,1.7999999999999996,0.5623351444188083,0.04228107420715706,tail
75,0.25,0.25,0.5,1.7249999999999996,1.0397207705399178,0.047088218773088386,tail
76,0.5,0.5,0.0,1.7812499999999996,0.6931471803599453,0.043866115751353234,tail
77,0.25,0.0,0.75,1.7999999999999998,0.5623351444188083,0.04977248584531652,tail
78,0.0,0.25,0.75,1.8562499999999997,0.5623351444188083,0.06213169257490282,tail
79,0.5,0.0,0.5,1.9124999999999999,0.6931471803599453,0.058735119273830745,tail
80,0.5,0.25,0.25,1.8562499999999997,1.0397207705399178,0.06174211319404836,tail
81,0.5,0.0,0.5,1.9124999999999996,0.6931471803599453,0.06274554543728374,tail
82,0.5,0.0,0.5,1.93125,0.6931471803599453,0.0633609588872448,tail
83,1.0,0.0,0.0,1.9874999999999998,-1.000000082690371e-10,0.06034128918539583,tail
84,0.5,0.0,0.5,2.0625,0.6931471803599453,0.054135135053144864,tail
85,0.5,0.0,0.5,2.11875,0.6931471803599453,0.051927115722156504,tail
86,0.5,0.25,0.25,2.1374999999999997,1.0397207705399178,0.05154976694634258,tail
87,0.75,0.0,0.25,2.2125,0.5623351444188083,0.05923719388094696,tail
88,0.5,0.0,0.5,2.26875,0.6931471803599453,0.056799553133023144,tail
89,0.25,0.25,0.5,2.1937499999999996,1.0397207705399178,0.06074406978371549,tail
90,0.25,0.25,0.5,2.26875,1.0397207705399178,0.05644067989688139,tail
91,0.0,1.0,0.0,2.2874999999999996,-1.000000082690371e-10,0.06020856401339902,tail
92,0.25,0.25,0.5,2.2124999999999995,1.0397207705399178,0.06456124622317091,tail
93,0.25,0.0,0.75,2.26875,0.5623351444188083,0.05566874060507893,tail
94,0.25,0.25,0.5,2.2874999999999996,1.0397207705399178,0.05465802777268868,tail
95,0.5,0.0,0.5,2.3437499999999996,0.6931471803599453,0.05275710852577124,tail
96,0.25,0.0,0.75,2.26875,0.5623351444188083,0.058393361970537606,tail
97,0.5,0.0,0.5,2.2874999999999996,0.6931471803599453,0.06436928237823454,tail
98,0.25,0.25,0.5,2.3062499999999995,1.0397207705399178,0.06335690350879082,tail
99,0.0,1.0,0.0,2.3624999999999994,-1.000000082690371e-10,0.05995474276948875,tail
100,0.25,0.0,0.75,2.437499999999999,0.5623351444188083,0.055891154761335576,tail
101,0.5,0.5,0.0,2.456249999999999,0.6931471803599453,0.059515477095364866,tail
102,0.25,0.25,0.5,2.381249999999999,1.0397207705399178,0.06557021522764746,tail
103,0.0,0.5,0.5,2.456249999999999,0.6931471803599453,0.07321767631521783,tail
104,0.5,0.25,0.25,2.5124999999999993,1.0397207705399178,0.07068495488590365,tail
105,0.5,0.5,0.0,2.587499999999999,0.6931471803599453,0.06654030994233671,tail
106,0.25,0.25,0.5,2.5312499999999987,1.0397207705399178,0.06906223290546652,tail
107,0.0,0.75,0.25,2.5312499999999987,0.5623351444188083,0.06906223290546652,tail
108,0.25,0.5,0.25,2.549999999999999,1.0397207705399178,0.06958499249518942,tail
109,0.25,0.5,0.25,2.624999999999999,1.0397207705399178,0.06342341455557957,tail
110,0.75,0.0,0.25,2.681249999999999,0.5623351444188083,0.06116503460583789,tail
111,0.75,0.0,0.25,2.6999999999999993,0.5623351444188083,0.061663302273088125,tail
112,0.75,0.25,0.0,2.7562499999999988,0.5623351444188083,0.06265641538493008,tail
113,0.25,0.5,0.25,2.774999999999999,1.0397207705399178,0.0631621590300185,tail
114,0.0,0.25,0.75,2.831249999999999,0.5623351444188083,0.059824120112394776,tail
115,0.5,0.5,0.0,2.8874999999999993,0.6931471803599453,0.05649920107596423,tail
116,0.25,0.25,0.5,2.8874999999999993,1.0397207705399178,0.05649920107596423,tail
117,0.25,0.5,0.25,2.906249999999999,1.0397207705399178,0.056194339745604796,tail
118,0.5,0.25,0.25,2.9624999999999986,1.0397207705399178,0.057179572158439926,tail
119,0.0,0.5,0.5,2.9062499999999987,0.6931471803599453,0.05909627561586843,tail
120,0.0,0.75,0.25,2.9624999999999986,0.5623351444188083,0.06262570691550463,tail
121,0.5,0.25,0.25,3.018749999999999,1.0397207705399178,0.0602928616559762,tail
122,0.25,0.5,0.25,3.0374999999999988,1.0397207705399178,0.06080827109311159,tail
123,0.0,0.5,0.5,3.112499999999999,0.6931471803599453,0.05744399446417368,tail
124,0.25,0.0,0.75,3.1687499999999984,0.5623351444188083,0.05609761767074736,tail
125,0.0,0.0,1.0,3.1874999999999987,-1.000000082690371e-10,0.055945223706368084,tail
126,0.25,0.75,0.0,3.262499999999999,0.5623351444188083,0.05493512588094767,tail
127,0.25,0.25,0.5,3.3374999999999986,1.0397207705399178,0.04967149025793825,tail
128,0.0,0.0,1.0,3.2812499999999987,-1.000000082690371e-10,0.049713746561914185,tail
129,0.25,0.25,0.5,3.3562499999999984,1.0397207705399178,0.05006743716118188,tail
130,0.0,0.5,0.5,3.4124999999999988,0.6931471803599453,0.060149149111927584,tail
131,0.5,0.25,0.25,3.4687499999999987,1.0397207705399178,0.06101148286729867,tail
132,0.75,0.25,0.0,3.5249999999999986,0.5623351444188083,0.06187877373452792,tail
133,1.0,0.0,0.0,3.5999999999999988,-1.000000082690371e-10,0.06243716285639158,tail
134,0.5,0.25,0.25,3.6562499999999987,1.0397207705399178,0.06322544264156821,tail
135,0.25,0.25,0.5,3.581249999999999,1.0397207705399178,0.06273731334788832,tail
136,0.5,0.25,0.25,3.5999999999999988,1.0397207705399178,0.06282062205642007,tail
137,0.25,0.25,0.5,3.656249999999999,1.0397207705399178,0.06275778780801287,tail
138,0.5,0.0,0.5,3.674999999999999,0.6931471803599453,0.06433917557669594,tail
139,0.25,0.5,0.25,3.7312499999999993,1.0397207705399178,0.06422675757726606,tail
140,0.25,0.0,0.75,3.749999999999999,0.5623351444188083,0.069330992047809,tail
141,0.25,0.75,0.0,3.6937499999999988,0.5623351444188083,0.07056799567714045,tail
142,0.25,0.0,0.75,3.6937499999999988,0.5623351444188083,0.07056799567714045,tail
143,0.25,0.25,0.5,3.7124999999999986,1.0397207705399178,0.07085188482555253,tail
144,1.0,0.0,0.0,3.6562499999999982,-1.000000082690371e-10,0.07317441350408423,tail
145,0.25,0.0,0.75,3.7312499999999984,0.5623351444188083,0.06953113061787528,tail
146,0.75,0.25,0.0,3.7499999999999982,0.5623351444188083,0.06987251536031752,tail
147,0.0,0.25,0.75,3.8062499999999986,0.5623351444188083,0.068423276680284,tail
148,0.5,0.25,0.25,3.8062499999999986,1.0397207705399178,0.068423276680284,tail
149,0.5,0.5,0.0,3.8624999999999985,0.6931471803599453,0.0678689760985584,tail
150,0.5,0.5,0.0,3.8062499999999986,0.6931471803599453,0.06925421166494758,tail
151,0.25,0.25,0.5,3.8249999999999984,1.0397207705399178,0.06915824496921716,tail
152,0.25,0.5,0.25,3.8437499999999982,1.0397207705399178,0.0714974382796726,tail
153,0.25,0.25,0.5,3.862499999999998,1.0397207705399178,0.07208176780573601,tail
154,0.5,0.25,0.25,3.9187499999999984,1.0397207705399178,0.07303860043003166,tail
155,0.5,0.25,0.25,3.862499999999998,1.0397207705399178,0.0807399482047838,tail
156,0.25,0.5,0.25,3.918749999999998,1.0397207705399178,0.07898843973083128,tail
157,0.5,0.25,0.25,3.974999999999998,1.0397207705399178,0.07082461956206443,tail
158,0.5,0.25,0.25,3.899999999999998,1.0397207705399178,0.07600430589044903,tail
159,0.25,0.25,0.5,3.974999999999998,1.0397207705399178,0.07288567198397504,tail
160,0.25,0.25,0.5,4.031249999999998,1.0397207705399178,0.07624940801227423,tail
161,0.5,0.0,0.5,4.087499999999999,0.6931471803599453,0.07460502477864521,tail
162,0.75,0.0,0.25,4.106249999999998,0.5623351444188083,0.0744090491621971,tail
163,0.5,0.25,0.25,4.124999999999998,1.0397207705399178,0.07754735336482438,tail
164,0.5,0.25,0.25,4.124999999999998,1.0397207705399178,0.07754735336482438,tail
165,0.25,0.25,0.5,4.181249999999999,1.0397207705399178,0.075598342409077,tail
166,0.25,0.5,0.25,4.237499999999998,1.0397207705399178,0.0789717117074212,tail
167,0.5,0.0,0.5,4.293749999999998,0.6931471803599453,0.0799272998661217,tail
168,0.0,0.5,0.5,4.312499999999998,0.6931471803599453,0.08036355111132329,tail
169,0.75,0.0,0.25,4.331249999999997,0.5623351444188083,0.08371888932944352,tail
170,0.25,0.5,0.25,4.3874999999999975,1.0397207705399178,0.09566719294280362,tail
171,0.5,0.0,0.5,4.406249999999998,0.6931471803599453,0.09615893960868499,tail
172,0.75,0.25,0.0,4.462499999999998,0.5623351444188083,0.09401663933699334,tail
173,0.5,0.25,0.25,4.537499999999998,1.0397207705399178,0.08799220688346372,tail
174,0.5,0.25,0.25,4.593749999999997,1.0397207705399178,0.0889638171611861,tail
175,0.5,0.25,0.25,4.537499999999998,1.0397207705399178,0.09137165596556164,tail
176,0.5,0.0,0.5,4.556249999999997,0.6931471803599453,0.09186787576308864,tail
177,0.0,0.75,0.25,4.5749999999999975,0.5623351444188083,0.09236879771690616,tail
178,0.5,0.25,0.25,4.649999999999997,1.0397207705399178,0.08771027313769433,tail
179,0.75,0.25,0.0,4.6687499999999975,0.5623351444188083,0.08816756261359546,tail
180,0.5,0.5,0.0,4.743749999999997,0.6931471803599453,0.08554663892027319,tail
181,0.5,0.0,0.5,4.799999999999997,0.6931471803599453,0.08649163013455914,tail
182,0.0,0.5,0.5,4.874999999999997,0.6931471803599453,0.09376327683764782,tail
183,0.25,0.5,0.25,4.893749999999997,1.0397207705399178,0.09685954177742837,tail
184,0.0,0.5,0.5,4.9499999999999975,0.6931471803599453,0.10029755210538982,tail
185,0.0,0.25,0.75,4.968749999999997,0.5623351444188083,0.10074740656987458,tail
186,0.5,0.25,0.25,4.987499999999997,1.0397207705399178,0.10416357495411858,tail
187,0.75,0.25,0.0,5.0437499999999975,0.5623351444188083,0.09592897401492215,tail
188,0.25,0.5,0.25,5.062499999999997,1.0397207705399178,0.09693738134887818,tail
189,0.25,0.25,0.5,5.118749999999997,1.0397207705399178,0.08967569850733154,tail
190,0.25,0.5,0.25,5.174999999999997,1.0397207705399178,0.09308299761204775,tail
191,0.5,0.0,0.5,5.193749999999998,0.6931471803599453,0.09212021320294259,tail
192,0.5,0.25,0.25,5.212499999999997,1.0397207705399178,0.09115878241349624,tail
193,0.25,0.5,0.25,5.156249999999997,1.0397207705399178,0.09251170158718086,tail
194,0.75,0.0,0.25,5.174999999999997,0.5623351444188083,0.0922664468928021,tail
195,0.75,0.0,0.25,5.2312499999999975,0.5623351444188083,0.08900956760371352,tail
196,0.5,0.25,0.25,5.287499999999997,1.0397207705399178,0.08089306212525299,tail
197,0.75,0.0,0.25,5.3437499999999964,0.5623351444188083,0.0795371921213943,tail
198,0.5,0.25,0.25,5.399999999999997,1.0397207705399178,0.0828629851354366,tail
199,0.75,0.25,0.0,5.474999999999998,0.5623351444188083,0.07937155504335305,tail
200,0.5,0.25,0.25,5.399999999999997,1.0397207705399178,0.08103966364277043,tail
