round,p_aggressive,p_defensive,p_balanced,avg_reward,strategy_entropy,personality_norm,phase
93,0.25,0.0,0.75,2.26875,0.5623351444188083,0.03479296287817413,tail
94,0.25,0.25,0.5,2.2874999999999996,1.0397207705399178,0.034161267357930236,tail
95,0.5,0.0,0.5,2.3437499999999996,0.6931471803599453,0.03297319282860685,tail
96,0.25,0.0,0.75,2.26875,0.5623351444188083,0.03649585123158583,tail
97,0.5,0.0,0.5,2.2874999999999996,0.6931471803599453,0.04023080148639643,tail
98,0.25,0.25,0.5,2.3062499999999995,1.0397207705399178,0.039598064692994095,tail
99,0.0,1.0,0.0,2.3624999999999994,-1.000000082690371e-10,0.03747171423093029,tail
100,0.25,0.0,0.75,2.437499999999999,0.5623351444188083,0.034931971725834544,tail
101,0.5,0.5,0.0,2.456249999999999,0.6931471803599453,0.03719717318460284,tail
102,0.25,0.25,0.5,2.381249999999999,1.0397207705399178,0.040981384517279486,tail
103,0.0,0.5,0.5,2.456249999999999,0.6931471803599453,0.04576104769701099,tail
104,0.5,0.25,0.25,2.5124999999999993,1.0397207705399178,0.0441780968036896,tail
105,0.5,0.5,0.0,2.587499999999999,0.6931471803599453,0.041587693713960254,tail
106,0.25,0.25,0.5,2.5312499999999987,1.0397207705399178,0.04316389556591637,tail
107,0.0,0.75,0.25,2.5312499999999987,0.5623351444188083,0.04316389556591637,tail
108,0.25,0.5,0.25,2.549999999999999,1.0397207705399178,0.043490620309493175,tail
109,0.25,0.5,0.25,2.624999999999999,1.0397207705399178,0.039639634097236996,tail
110,0.75,0.0,0.25,2.681249999999999,0.5623351444188083,0.03822814662864843,tail
111,0.75,0.0,0.25,2.6999999999999993,0.5623351444188083,0.03853956392067982,tail
112,0.75,0.25,0.0,2.7562499999999988,0.5623351444188083,0.03916025961558103,tail
113,0.25,0.5,0.25,2.774999999999999,1.0397207705399178,0.03947634939376128,tail
114,0.0,0.25,0.75,2.831249999999999,0.5623351444188083,0.03739007507024644,tail
115,0.5,0.5,0.0,2.8874999999999993,0.6931471803599453,0.03531200067247734,tail
116,0.25,0.25,0.5,2.8874999999999993,1.0397207705399178,0.03531200067247734,tail
117,0.25,0.5,0.25,2.906249999999999,1.0397207705399178,0.03512146234100271,tail
118,0.5,0.25,0.25,2.9624999999999986,1.0397207705399178,0.03573723259902466,tail
119,0.0,0.5,0.5,2.9062499999999987,0.6931471803599453,0.036935172259917444,tail
120,0.0,0.75,0.25,2.9624999999999986,0.5623351444188083,0.03914106682219008,tail
121,0.5,0.25,0.25,3.018749999999999,1.0397207705399178,0.037683038534984795,tail
122,0.25,0.5,0.25,3.0374999999999988,1.0397207705399178,0.03800516943319441,tail
123,0.0,0.5,0.5,3.112499999999999,0.6931471803599453,0.035902496540108235,tail
124,0.25,0.0,0.75,3.1687499999999984,0.5623351444188083,0.03506101104421683,tail
125,0.0,0.0,1.0,3.1874999999999987,-1.000000082690371e-10,0.03496576481647979,tail
126,0.25,0.75,0.0,3.262499999999999,0.5623351444188083,0.034334453675592076,tail
127,0.25,0.25,0.5,3.3374999999999986,1.0397207705399178,0.03104468141121119,tail
128,0.0,0.0,1.0,3.2812499999999987,-1.000000082690371e-10,0.03107109160119611,tail
129,0.25,0.25,0.5,3.3562499999999984,1.0397207705399178,0.03129214822573851,tail
130,0.0,0.5,0.5,3.4124999999999988,0.6931471803599453,0.03759321819495451,tail
131,0.5,0.25,0.25,3.4687499999999987,1.0397207705399178,0.03813217679206143,tail
132,0.75,0.25,0.0,3.5249999999999986,0.5623351444188083,0.03867423358407969,tail
133,1.0,0.0,0.0,3.5999999999999988,-1.000000082690371e-10,0.03902322678524456,tail
134,0.5,0.25,0.25,3.6562499999999987,1.0397207705399178,0.03951590165097994,tail
135,0.25,0.25,0.5,3.581249999999999,1.0397207705399178,0.03921082084242994,tail
136,0.5,0.25,0.25,3.5999999999999988,1.0397207705399178,0.03926288878526226,tail
137,0.25,0.25,0.5,3.656249999999999,1.0397207705399178,0.0392236173800078,tail
138,0.5,0.0,0.5,3.674999999999999,0.6931471803599453,0.040211984735434664,tail
139,0.25,0.5,0.25,3.7312499999999993,1.0397207705399178,0.04014172348579104,tail
140,0.25,0.0,0.75,3.749999999999999,0.5623351444188083,0.043331870029880336,tail
141,0.25,0.75,0.0,3.6937499999999988,0.5623351444188083,0.04410499729821247,tail
142,0.25,0.0,0.75,3.6937499999999988,0.5623351444188083,0.04410499729821247,tail
143,0.25,0.25,0.5,3.7124999999999986,1.0397207705399178,0.04428242801596999,tail
144,1.0,0.0,0.0,3.6562499999999982,-1.000000082690371e-10,0.0457340084400522,tail
145,0.25,0.0,0.75,3.7312499999999984,0.5623351444188083,0.043456956636171655,tail
146,0.75,0.25,0.0,3.7499999999999982,0.5623351444188083,0.043670322100198056,tail
147,0.0,0.25,0.75,3.8062499999999986,0.5623351444188083,0.042764547925177115,tail
148,0.5,0.25,0.25,3.8062499999999986,1.0397207705399178,0.042764547925177115,tail
149,0.5,0.5,0.0,3.8624999999999985,0.6931471803599453,0.04241811006159867,tail
150,0.5,0.5,0.0,3.8062499999999986,0.6931471803599453,0.04328388229059187,tail
151,0.25,0.25,0.5,3.8249999999999984,1.0397207705399178,0.04322390310576036,tail
152,0.25,0.5,0.25,3.8437499999999982,1.0397207705399178,0.04468589892479495,tail
153,0.25,0.25,0.5,3.862499999999998,1.0397207705399178,0.045051104878584554,tail
154,0.5,0.25,0.25,3.9187499999999984,1.0397207705399178,0.04564912526876932,tail
155,0.5,0.25,0.25,3.862499999999998,1.0397207705399178,0.05046246762798931,tail
156,0.25,0.5,0.25,3.918749999999998,1.0397207705399178,0.04936777483176901,tail
157,0.5,0.25,0.25,3.974999999999998,1.0397207705399178,0.044265387226289726,tail
158,0.5,0.25,0.25,3.899999999999998,1.0397207705399178,0.047502691181530055,tail
159,0.25,0.25,0.5,3.974999999999998,1.0397207705399178,0.04555354498998387,tail
160,0.25,0.25,0.5,4.031249999999998,1.0397207705399178,0.047655880007670876,tail
161,0.5,0.0,0.5,4.087499999999999,0.6931471803599453,0.04662814048665275,tail
162,0.75,0.0,0.25,4.106249999999998,0.5623351444188083,0.046505655726372705,tail
163,0.5,0.25,0.25,4.124999999999998,1.0397207705399178,0.04846709585301471,tail
164,0.5,0.25,0.25,4.124999999999998,1.0397207705399178,0.04846709585301471,tail
165,0.25,0.25,0.5,4.181249999999999,1.0397207705399178,0.04724896400567259,tail
166,0.25,0.5,0.25,4.237499999999998,1.0397207705399178,0.04935731981713774,tail
167,0.5,0.0,0.5,4.293749999999998,0.6931471803599453,0.049954562416325544,tail
168,0.0,0.5,0.5,4.312499999999998,0.6931471803599453,0.050227219444576525,tail
169,0.75,0.0,0.25,4.331249999999997,0.5623351444188083,0.05232430583090163,tail
170,0.25,0.5,0.25,4.3874999999999975,1.0397207705399178,0.05979199558925169,tail
171,0.5,0.0,0.5,4.406249999999998,0.6931471803599453,0.06009933725542753,tail
172,0.75,0.25,0.0,4.462499999999998,0.5623351444188083,0.058760399585620245,tail
173,0.5,0.25,0.25,4.537499999999998,1.0397207705399178,0.054995129302164214,tail
174,0.5,0.25,0.25,4.593749999999997,1.0397207705399178,0.05560238572574069,tail
175,0.5,0.25,0.25,4.537499999999998,1.0397207705399178,0.05710728497847537,tail
176,0.5,0.0,0.5,4.556249999999997,0.6931471803599453,0.05741742235192973,tail
177,0.0,0.75,0.25,4.5749999999999975,0.5623351444188083,0.05773049857306569,tail
178,0.5,0.25,0.25,4.649999999999997,1.0397207705399178,0.05481892071105833,tail
179,0.75,0.25,0.0,4.6687499999999975,0.5623351444188083,0.05510472663349652,tail
180,0.5,0.5,0.0,4.743749999999997,0.6931471803599453,0.05346664932517018,tail
181,0.5,0.0,0.5,4.799999999999997,0.6931471803599453,0.0540572688340989,tail
182,0.0,0.5,0.5,4.874999999999997,0.6931471803599453,0.05860204802352932,tail
183,0.25,0.5,0.25,4.893749999999997,1.0397207705399178,0.06053721361089212,tail
184,0.0,0.5,0.5,4.9499999999999975,0.6931471803599453,0.06268597006586805,tail
185,0.0,0.25,0.75,4.968749999999997,0.5623351444188083,0.062967129106171,tail
186,0.5,0.25,0.25,4.987499999999997,1.0397207705399178,0.06510223434632348,tail
187,0.75,0.25,0.0,5.0437499999999975,0.5623351444188083,0.059955608759325686,tail
188,0.25,0.5,0.25,5.062499999999997,1.0397207705399178,0.060585863343048184,tail
189,0.25,0.25,0.5,5.118749999999997,1.0397207705399178,0.05604731156708161,tail
190,0.25,0.5,0.25,5.174999999999997,1.0397207705399178,0.05817687350752926,tail
191,0.5,0.0,0.5,5.193749999999998,0.6931471803599453,0.05757513325183854,tail
192,0.5,0.25,0.25,5.212499999999997,1.0397207705399178,0.056974239008434575,tail
193,0.25,0.5,0.25,5.156249999999997,1.0397207705399178,0.057819813491987414,tail
194,0.75,0.0,0.25,5.174999999999997,0.5623351444188083,0.0576665293080007,tail
195,0.75,0.0,0.25,5.2312499999999975,0.5623351444188083,0.055630979752320335,tail
196,0.5,0.25,0.25,5.287499999999997,1.0397207705399178,0.050558163828282515,tail
197,0.75,0.0,0.25,5.3437499999999964,0.5623351444188083,0.04971074507587091,tail
198,0.5,0.25,0.25,5.399999999999997,1.0397207705399178,0.051789365709647345,tail
199,0.75,0.25,0.0,5.474999999999998,0.5623351444188083,0.0496072219020952,tail
200,0.5,0.25,0.25,5.399999999999997,1.0397207705399178,0.05064978977673096,tail
