round,p_aggressive,p_defensive,p_balanced,avg_reward,strategy_entropy,personality_norm,phase
117,0.25,0.5,0.25,2.906249999999999,1.0397207705399178,0.02809716987280229,tail
118,0.5,0.25,0.25,2.9624999999999986,1.0397207705399178,0.028589786079219835,tail
119,0.0,0.5,0.5,2.9062499999999987,0.6931471803599453,0.02954813780793412,tail
120,0.0,0.75,0.25,2.9624999999999986,0.5623351444188083,0.03131285345775222,tail
121,0.5,0.25,0.25,3.018749999999999,1.0397207705399178,0.030146430827987968,tail
122,0.25,0.5,0.25,3.0374999999999988,1.0397207705399178,0.030404135546555664,tail
123,0.0,0.5,0.5,3.112499999999999,0.6931471803599453,0.028721997232086644,tail
124,0.25,0.0,0.75,3.1687499999999984,0.5623351444188083,0.028048808835373456,tail
125,0.0,0.0,1.0,3.1874999999999987,-1.000000082690371e-10,0.02797261185318381,tail
126,0.25,0.75,0.0,3.262499999999999,0.5623351444188083,0.02746756294047353,tail
127,0.25,0.25,0.5,3.3374999999999986,1.0397207705399178,0.024835745128968814,tail
128,0.0,0.0,1.0,3.2812499999999987,-1.000000082690371e-10,0.02485687328095682,tail
129,0.25,0.25,0.5,3.3562499999999984,1.0397207705399178,0.02503371858059059,tail
130,0.0,0.5,0.5,3.4124999999999988,0.6931471803599453,0.030074574555963487,tail
131,0.5,0.25,0.25,3.4687499999999987,1.0397207705399178,0.03050574143364901,tail
132,0.75,0.25,0.0,3.5249999999999986,0.5623351444188083,0.03093938686726362,tail
133,1.0,0.0,0.0,3.5999999999999988,-1.000000082690371e-10,0.031218581428195395,tail
134,0.5,0.25,0.25,3.6562499999999987,1.0397207705399178,0.031612721320783695,tail
135,0.25,0.25,0.5,3.581249999999999,1.0397207705399178,0.0313686566739438,tail
136,0.5,0.25,0.25,3.5999999999999988,1.0397207705399178,0.031410311028209695,tail
137,0.25,0.25,0.5,3.656249999999999,1.0397207705399178,0.031378893904006055,tail
138,0.5,0.0,0.5,3.674999999999999,0.6931471803599453,0.03216958778834764,tail
139,0.25,0.5,0.25,3.7312499999999993,1.0397207705399178,0.032113378788632664,tail
140,0.25,0.0,0.75,3.749999999999999,0.5623351444188083,0.03466549602390413,tail
141,0.25,0.75,0.0,3.6937499999999988,0.5623351444188083,0.03528399783856989,tail
142,0.25,0.0,0.75,3.6937499999999988,0.5623351444188083,0.03528399783856989,tail
143,0.25,0.25,0.5,3.7124999999999986,1.0397207705399178,0.03542594241277595,tail
144,1.0,0.0,0.0,3.6562499999999982,-1.000000082690371e-10,0.03658720675204187,tail
145,0.25,0.0,0.75,3.7312499999999984,0.5623351444188083,0.03476556530893734,tail
146,0.75,0.25,0.0,3.7499999999999982,0.5623351444188083,0.034936257680158476,tail
147,0.0,0.25,0.75,3.8062499999999986,0.5623351444188083,0.03421163834014168,tail
148,0.5,0.25,0.25,3.8062499999999986,1.0397207705399178,0.03421163834014168,tail
149,0.5,0.5,0.0,3.8624999999999985,0.6931471803599453,0.03393448804927886,tail
150,0.5,0.5,0.0,3.8062499999999986,0.6931471803599453,0.03462710583247348,tail
151,0.25,0.25,0.5,3.8249999999999984,1.0397207705399178,0.03457912248460826,tail
152,0.25,0.5,0.25,3.8437499999999982,1.0397207705399178,0.03574871913983601,tail
153,0.25,0.25,0.5,3.862499999999998,1.0397207705399178,0.03604088390286774,tail
154,0.5,0.25,0.25,3.9187499999999984,1.0397207705399178,0.036519300215015545,tail
155,0.5,0.25,0.25,3.862499999999998,1.0397207705399178,0.040369974102391695,tail
156,0.25,0.5,0.25,3.918749999999998,1.0397207705399178,0.0394942198654154,tail
157,0.5,0.25,0.25,3.974999999999998,1.0397207705399178,0.03541230978103198,tail
158,0.5,0.25,0.25,3.899999999999998,1.0397207705399178,0.038002152945224334,tail
159,0.25,0.25,0.5,3.974999999999998,1.0397207705399178,0.03644283599198728,tail
160,0.25,0.25,0.5,4.031249999999998,1.0397207705399178,0.03812470400613688,tail
161,0.5,0.0,0.5,4.087499999999999,0.6931471803599453,0.037302512389322355,tail
162,0.75,0.0,0.25,4.106249999999998,0.5623351444188083,0.0372045245810983,tail
163,0.5,0.25,0.25,4.124999999999998,1.0397207705399178,0.03877367668241198,tail
164,0.5,0.25,0.25,4.124999999999998,1.0397207705399178,0.03877367668241198,tail
165,0.25,0.25,0.5,4.181249999999999,1.0397207705399178,0.037799171204538254,tail
166,0.25,0.5,0.25,4.237499999999998,1.0397207705399178,0.03948585585371037,tail
167,0.5,0.0,0.5,4.293749999999998,0.6931471803599453,0.03996364993306059,tail
168,0.0,0.5,0.5,4.312499999999998,0.6931471803599453,0.04018177555566139,tail
169,0.75,0.0,0.25,4.331249999999997,0.5623351444188083,0.04185944466472154,tail
170,0.25,0.5,0.25,4.3874999999999975,1.0397207705399178,0.047833596471401604,tail
171,0.5,0.0,0.5,4.406249999999998,0.6931471803599453,0.04807946980434228,tail
172,0.75,0.25,0.0,4.462499999999998,0.5623351444188083,0.047008319668496425,tail
173,0.5,0.25,0.25,4.537499999999998,1.0397207705399178,0.043996103441731625,tail
174,0.5,0.25,0.25,4.593749999999997,1.0397207705399178,0.0444819085805928,tail
175,0.5,0.25,0.25,4.537499999999998,1.0397207705399178,0.045685827982780584,tail
176,0.5,0.0,0.5,4.556249999999997,0.6931471803599453,0.04593393788154408,tail
177,0.0,0.75,0.25,4.5749999999999975,0.5623351444188083,0.04618439885845285,tail
178,0.5,0.25,0.25,4.649999999999997,1.0397207705399178,0.0438551365688469,tail
179,0.75,0.25,0.0,4.6687499999999975,0.5623351444188083,0.044083781306797465,tail
180,0.5,0.5,0.0,4.743749999999997,0.6931471803599453,0.042773319460136294,tail
181,0.5,0.0,0.5,4.799999999999997,0.6931471803599453,0.04324581506727925,tail
182,0.0,0.5,0.5,4.874999999999997,0.6931471803599453,0.04688163841882358,tail
183,0.25,0.5,0.25,4.893749999999997,1.0397207705399178,0.04842977088871389,tail
184,0.0,0.5,0.5,4.9499999999999975,0.6931471803599453,0.05014877605269462,tail
185,0.0,0.25,0.75,4.968749999999997,0.5623351444188083,0.050373703284936996,tail
186,0.5,0.25,0.25,4.987499999999997,1.0397207705399178,0.05208178747705903,tail
187,0.75,0.25,0.0,5.0437499999999975,0.5623351444188083,0.04796448700746082,tail
188,0.25,0.5,0.25,5.062499999999997,1.0397207705399178,0.04846869067443884,tail
189,0.25,0.25,0.5,5.118749999999997,1.0397207705399178,0.04483784925366545,tail
190,0.25,0.5,0.25,5.174999999999997,1.0397207705399178,0.04654149880602356,tail
191,0.5,0.0,0.5,5.193749999999998,0.6931471803599453,0.046060106601470995,tail
192,0.5,0.25,0.25,5.212499999999997,1.0397207705399178,0.04557939120674784,tail
193,0.25,0.5,0.25,5.156249999999997,1.0397207705399178,0.046255850793590174,tail
194,0.75,0.0,0.25,5.174999999999997,0.5623351444188083,0.046133223446400785,tail
195,0.75,0.0,0.25,5.2312499999999975,0.5623351444188083,0.044504783801856476,tail
196,0.5,0.25,0.25,5.287499999999997,1.0397207705399178,0.04044653106262621,tail
197,0.75,0.0,0.25,5.3437499999999964,0.5623351444188083,0.03976859606069685,tail
198,0.5,0.25,0.25,5.399999999999997,1.0397207705399178,0.041431492567718,tail
199,0.75,0.25,0.0,5.474999999999998,0.5623351444188083,0.03968577752167619,tail
200,0.5,0.25,0.25,5.399999999999997,1.0397207705399178,0.04051983182138492,tail
